index,path,filename,label,split
6758,data\raw\daisee\val\567496\5674960211\5674960211.npz,5674960211.npz,0,val
6759,data\raw\daisee\val\567496\5674960215\5674960215.npz,5674960215.npz,0,val
6760,data\raw\daisee\val\567496\5674960216\5674960216.npz,5674960216.npz,0,val
6761,data\raw\daisee\val\567496\5674960219\5674960219.npz,5674960219.npz,0,train
6762,data\raw\daisee\val\567496\567496022\567496022.npz,567496022.npz,1,train
6763,data\raw\daisee\val\567496\5674960220\5674960220.npz,5674960220.npz,0,train
6764,data\raw\daisee\val\567496\5674960221\5674960221.npz,5674960221.npz,0,train
6765,data\raw\daisee\val\567496\5674960222\5674960222.npz,5674960222.npz,1,train
6766,data\raw\daisee\val\567496\5674960224\5674960224.npz,5674960224.npz,0,train
6767,data\raw\daisee\val\567496\5674960225\5674960225.npz,5674960225.npz,1,train
6768,data\raw\daisee\val\567496\5674960227\5674960227.npz,5674960227.npz,0,test
6769,data\raw\daisee\val\567496\5674960228\5674960228.npz,5674960228.npz,0,train
6770,data\raw\daisee\val\567496\5674960229\5674960229.npz,5674960229.npz,0,train
6771,data\raw\daisee\val\567496\5674960230\5674960230.npz,5674960230.npz,0,train
6772,data\raw\daisee\val\567496\5674960234\5674960234.npz,5674960234.npz,0,test
6773,data\raw\daisee\val\567496\5674960235\5674960235.npz,5674960235.npz,0,train
6774,data\raw\daisee\val\567496\567496024\567496024.npz,567496024.npz,0,train
6775,data\raw\daisee\val\567496\5674960242\5674960242.npz,5674960242.npz,0,val
6776,data\raw\daisee\val\567496\5674960246\5674960246.npz,5674960246.npz,0,train
6777,data\raw\daisee\val\567496\5674960249\5674960249.npz,5674960249.npz,0,test
6778,data\raw\daisee\val\567496\5674960251\5674960251.npz,5674960251.npz,0,train
6779,data\raw\daisee\val\567496\5674960252\5674960252.npz,5674960252.npz,0,test
6780,data\raw\daisee\val\567496\5674960255\5674960255.npz,5674960255.npz,0,train
6781,data\raw\daisee\val\567496\5674960257\5674960257.npz,5674960257.npz,1,train
6782,data\raw\daisee\val\567496\567496026\567496026.npz,567496026.npz,0,train
6783,data\raw\daisee\val\567496\5674960261\5674960261.npz,5674960261.npz,0,train
6784,data\raw\daisee\val\567496\5674960264\5674960264.npz,5674960264.npz,0,train
6785,data\raw\daisee\val\567496\5674960268\5674960268.npz,5674960268.npz,0,train
6786,data\raw\daisee\val\567496\5674960272\5674960272.npz,5674960272.npz,0,test
6787,data\raw\daisee\val\567496\5674960273\5674960273.npz,5674960273.npz,0,test
6788,data\raw\daisee\val\567496\5674960274\5674960274.npz,5674960274.npz,0,train
6789,data\raw\daisee\val\567496\5674960275\5674960275.npz,5674960275.npz,0,val
6790,data\raw\daisee\val\567496\5674960276\5674960276.npz,5674960276.npz,0,train
6791,data\raw\daisee\val\567496\5674960277\5674960277.npz,5674960277.npz,0,train
6792,data\raw\daisee\val\567496\5674960278\5674960278.npz,5674960278.npz,0,train
6793,data\raw\daisee\val\567496\5674960279\5674960279.npz,5674960279.npz,0,train
6794,data\raw\daisee\val\567496\567496028\567496028.npz,567496028.npz,0,train
6795,data\raw\daisee\val\567496\5674960281\5674960281.npz,5674960281.npz,0,test
6796,data\raw\daisee\val\567496\5674960282\5674960282.npz,5674960282.npz,0,train
6797,data\raw\daisee\val\567496\567496029\567496029.npz,567496029.npz,0,train
6798,data\raw\daisee\val\591292\5912920111\5912920111.npz,5912920111.npz,0,train
6799,data\raw\daisee\val\591292\5912920112\5912920112.npz,5912920112.npz,0,train
6800,data\raw\daisee\val\591292\5912920113\5912920113.npz,5912920113.npz,0,test
6801,data\raw\daisee\val\591292\5912920114\5912920114.npz,5912920114.npz,0,train
6802,data\raw\daisee\val\591292\5912920119\5912920119.npz,5912920119.npz,0,train
6803,data\raw\daisee\val\591292\5912920121\5912920121.npz,5912920121.npz,0,train
6804,data\raw\daisee\val\591292\5912920123\5912920123.npz,5912920123.npz,0,train
6805,data\raw\daisee\val\591292\5912920124\5912920124.npz,5912920124.npz,0,train
6806,data\raw\daisee\val\591292\5912920125\5912920125.npz,5912920125.npz,0,train
6807,data\raw\daisee\val\591292\5912920126\5912920126.npz,5912920126.npz,0,train
6808,data\raw\daisee\val\591292\5912920127\5912920127.npz,5912920127.npz,0,train
6809,data\raw\daisee\val\591292\5912920128\5912920128.npz,5912920128.npz,1,test
6810,data\raw\daisee\val\591292\5912920129\5912920129.npz,5912920129.npz,0,test
6811,data\raw\daisee\val\591292\5912920131\5912920131.npz,5912920131.npz,0,train
6812,data\raw\daisee\val\591292\5912920133\5912920133.npz,5912920133.npz,0,train
6813,data\raw\daisee\val\591292\5912920135\5912920135.npz,5912920135.npz,0,train
6814,data\raw\daisee\val\591292\5912920137\5912920137.npz,5912920137.npz,0,train
6815,data\raw\daisee\val\591292\5912920140\5912920140.npz,5912920140.npz,0,train
6816,data\raw\daisee\val\591292\5912920142\5912920142.npz,5912920142.npz,0,val
6817,data\raw\daisee\val\591292\5912920143\5912920143.npz,5912920143.npz,0,train
6818,data\raw\daisee\val\591292\5912920145\5912920145.npz,5912920145.npz,0,train
6819,data\raw\daisee\val\591292\5912920146\5912920146.npz,5912920146.npz,0,train
6820,data\raw\daisee\val\591292\5912920147\5912920147.npz,5912920147.npz,0,train
6821,data\raw\daisee\val\591292\5912920148\5912920148.npz,5912920148.npz,0,train
6822,data\raw\daisee\val\591292\5912920149\5912920149.npz,5912920149.npz,0,train
6823,data\raw\daisee\val\591292\591292015\591292015.npz,591292015.npz,0,train
6824,data\raw\daisee\val\591292\5912920151\5912920151.npz,5912920151.npz,0,train
6825,data\raw\daisee\val\591292\5912920152\5912920152.npz,5912920152.npz,0,val
6826,data\raw\daisee\val\591292\5912920154\5912920154.npz,5912920154.npz,0,train
6827,data\raw\daisee\val\591292\5912920156\5912920156.npz,5912920156.npz,0,train
6828,data\raw\daisee\val\591292\5912920158\5912920158.npz,5912920158.npz,0,test
6829,data\raw\daisee\val\591292\5912920159\5912920159.npz,5912920159.npz,0,train
6830,data\raw\daisee\val\591292\5912920160\5912920160.npz,5912920160.npz,0,train
6831,data\raw\daisee\val\591292\5912920163\5912920163.npz,5912920163.npz,0,train
6832,data\raw\daisee\val\591292\5912920167\5912920167.npz,5912920167.npz,0,val
6833,data\raw\daisee\val\591292\5912920168\5912920168.npz,5912920168.npz,0,train
6834,data\raw\daisee\val\591292\5912920169\5912920169.npz,5912920169.npz,0,test
6835,data\raw\daisee\val\591292\5912920170\5912920170.npz,5912920170.npz,0,train
6836,data\raw\daisee\val\591292\5912920171\5912920171.npz,5912920171.npz,0,train
6837,data\raw\daisee\val\591292\5912920172\5912920172.npz,5912920172.npz,0,train
6838,data\raw\daisee\val\591292\591292019\591292019.npz,591292019.npz,0,val
6839,data\raw\daisee\val\591292\591292021\591292021.npz,591292021.npz,0,train
6840,data\raw\daisee\val\591292\5912920211\5912920211.npz,5912920211.npz,0,train
6841,data\raw\daisee\val\591292\5912920212\5912920212.npz,5912920212.npz,0,train
6842,data\raw\daisee\val\591292\5912920213\5912920213.npz,5912920213.npz,0,train
6843,data\raw\daisee\val\591292\5912920216\5912920216.npz,5912920216.npz,0,train
6844,data\raw\daisee\val\591292\5912920217\5912920217.npz,5912920217.npz,0,test
6845,data\raw\daisee\val\591292\5912920220\5912920220.npz,5912920220.npz,0,val
6846,data\raw\daisee\val\591292\5912920222\5912920222.npz,5912920222.npz,0,train
6847,data\raw\daisee\val\591292\5912920223\5912920223.npz,5912920223.npz,0,test
6848,data\raw\daisee\val\591292\5912920225\5912920225.npz,5912920225.npz,0,test
6849,data\raw\daisee\val\591292\5912920227\5912920227.npz,5912920227.npz,0,train
6850,data\raw\daisee\val\591292\5912920228\5912920228.npz,5912920228.npz,0,test
6851,data\raw\daisee\val\591292\5912920230\5912920230.npz,5912920230.npz,0,train
6852,data\raw\daisee\val\591292\5912920231\5912920231.npz,5912920231.npz,0,train
6853,data\raw\daisee\val\591292\5912920233\5912920233.npz,5912920233.npz,0,train
6854,data\raw\daisee\val\591292\5912920234\5912920234.npz,5912920234.npz,0,train
6855,data\raw\daisee\val\591292\5912920235\5912920235.npz,5912920235.npz,0,test
6856,data\raw\daisee\val\591292\5912920236\5912920236.npz,5912920236.npz,0,train
6857,data\raw\daisee\val\591292\5912920239\5912920239.npz,5912920239.npz,0,val
6858,data\raw\daisee\val\591292\591292024\591292024.npz,591292024.npz,0,val
6859,data\raw\daisee\val\591292\5912920240\5912920240.npz,5912920240.npz,0,train
6860,data\raw\daisee\val\591292\5912920241\5912920241.npz,5912920241.npz,1,train
6861,data\raw\daisee\val\591292\5912920242\5912920242.npz,5912920242.npz,0,train
6862,data\raw\daisee\val\591292\5912920243\5912920243.npz,5912920243.npz,0,train
6863,data\raw\daisee\val\591292\5912920244\5912920244.npz,5912920244.npz,0,test
6864,data\raw\daisee\val\591292\5912920245\5912920245.npz,5912920245.npz,0,train
6865,data\raw\daisee\val\591292\5912920249\5912920249.npz,5912920249.npz,0,val
6866,data\raw\daisee\val\591292\5912920250\5912920250.npz,5912920250.npz,0,test
6867,data\raw\daisee\val\591292\5912920256\5912920256.npz,5912920256.npz,0,train
6868,data\raw\daisee\val\591292\5912920260\5912920260.npz,5912920260.npz,0,train
6869,data\raw\daisee\val\591292\5912920263\5912920263.npz,5912920263.npz,0,train
6870,data\raw\daisee\val\591292\5912920265\5912920265.npz,5912920265.npz,0,train
6871,data\raw\daisee\val\591292\5912920266\5912920266.npz,5912920266.npz,0,train
6872,data\raw\daisee\val\591292\5912920267\5912920267.npz,5912920267.npz,0,train
6873,data\raw\daisee\val\591292\5912920268\5912920268.npz,5912920268.npz,0,train
6874,data\raw\daisee\val\591292\5912920273\5912920273.npz,5912920273.npz,0,train
6875,data\raw\daisee\val\591292\5912920274\5912920274.npz,5912920274.npz,0,train
6876,data\raw\daisee\val\591292\5912920275\5912920275.npz,5912920275.npz,0,train
6877,data\raw\daisee\val\591292\5912920276\5912920276.npz,5912920276.npz,0,train
6878,data\raw\daisee\val\591292\5912920277\5912920277.npz,5912920277.npz,0,test
6879,data\raw\daisee\val\591292\5912920279\5912920279.npz,5912920279.npz,0,train
6880,data\raw\daisee\val\591292\5912920280\5912920280.npz,5912920280.npz,0,val
6881,data\raw\daisee\val\769862\769862011\769862011.npz,769862011.npz,0,train
6882,data\raw\daisee\val\769862\7698620112\7698620112.npz,7698620112.npz,0,val
6883,data\raw\daisee\val\769862\7698620113\7698620113.npz,7698620113.npz,0,train
6884,data\raw\daisee\val\769862\7698620115\7698620115.npz,7698620115.npz,0,train
6885,data\raw\daisee\val\769862\7698620116\7698620116.npz,7698620116.npz,0,train
6886,data\raw\daisee\val\769862\7698620118\7698620118.npz,7698620118.npz,0,test
6887,data\raw\daisee\val\769862\7698620120\7698620120.npz,7698620120.npz,0,train
6888,data\raw\daisee\val\769862\7698620122\7698620122.npz,7698620122.npz,0,train
6889,data\raw\daisee\val\769862\7698620123\7698620123.npz,7698620123.npz,0,val
6890,data\raw\daisee\val\769862\7698620126\7698620126.npz,7698620126.npz,0,train
6891,data\raw\daisee\val\769862\7698620129\7698620129.npz,7698620129.npz,0,val
6892,data\raw\daisee\val\769862\7698620130\7698620130.npz,7698620130.npz,1,train
6893,data\raw\daisee\val\769862\7698620131\7698620131.npz,7698620131.npz,0,train
6894,data\raw\daisee\val\769862\7698620132\7698620132.npz,7698620132.npz,0,train
6895,data\raw\daisee\val\769862\7698620133\7698620133.npz,7698620133.npz,0,train
6896,data\raw\daisee\val\769862\7698620134\7698620134.npz,7698620134.npz,0,train
6897,data\raw\daisee\val\769862\7698620136\7698620136.npz,7698620136.npz,0,val
6898,data\raw\daisee\val\769862\7698620138\7698620138.npz,7698620138.npz,0,train
6899,data\raw\daisee\val\769862\7698620139\7698620139.npz,7698620139.npz,1,train
6900,data\raw\daisee\val\769862\769862014\769862014.npz,769862014.npz,0,train
6901,data\raw\daisee\val\769862\7698620141\7698620141.npz,7698620141.npz,0,train
6902,data\raw\daisee\val\769862\7698620144\7698620144.npz,7698620144.npz,0,train
6903,data\raw\daisee\val\769862\7698620145\7698620145.npz,7698620145.npz,0,train
6904,data\raw\daisee\val\769862\7698620149\7698620149.npz,7698620149.npz,0,train
6905,data\raw\daisee\val\769862\769862015\769862015.npz,769862015.npz,0,train
6906,data\raw\daisee\val\769862\7698620150\7698620150.npz,7698620150.npz,0,train
6907,data\raw\daisee\val\769862\7698620151\7698620151.npz,7698620151.npz,0,train
6908,data\raw\daisee\val\769862\7698620152\7698620152.npz,7698620152.npz,0,train
6909,data\raw\daisee\val\769862\7698620153\7698620153.npz,7698620153.npz,0,train
6910,data\raw\daisee\val\769862\7698620156\7698620156.npz,7698620156.npz,0,train
6911,data\raw\daisee\val\769862\7698620158\7698620158.npz,7698620158.npz,0,train
6912,data\raw\daisee\val\769862\769862016\769862016.npz,769862016.npz,0,train
6913,data\raw\daisee\val\769862\7698620160\7698620160.npz,7698620160.npz,0,train
6914,data\raw\daisee\val\769862\7698620161\7698620161.npz,7698620161.npz,0,train
6915,data\raw\daisee\val\769862\7698620163\7698620163.npz,7698620163.npz,0,train
6916,data\raw\daisee\val\769862\7698620165\7698620165.npz,7698620165.npz,0,train
6917,data\raw\daisee\val\769862\7698620166\7698620166.npz,7698620166.npz,0,test
6918,data\raw\daisee\val\769862\7698620167\7698620167.npz,7698620167.npz,0,train
6919,data\raw\daisee\val\769862\7698620169\7698620169.npz,7698620169.npz,0,val
6920,data\raw\daisee\val\769862\7698620170\7698620170.npz,7698620170.npz,1,val
6921,data\raw\daisee\val\769862\7698620171\7698620171.npz,7698620171.npz,0,train
6922,data\raw\daisee\val\769862\769862018\769862018.npz,769862018.npz,0,train
6923,data\raw\daisee\val\769862\769862019\769862019.npz,769862019.npz,0,train
6924,data\raw\daisee\val\769862\769862021\769862021.npz,769862021.npz,0,train
6925,data\raw\daisee\val\769862\7698620211\7698620211.npz,7698620211.npz,1,test
6926,data\raw\daisee\val\769862\7698620212\7698620212.npz,7698620212.npz,0,val
6927,data\raw\daisee\val\769862\7698620217\7698620217.npz,7698620217.npz,0,train
6928,data\raw\daisee\val\769862\7698620218\7698620218.npz,7698620218.npz,0,test
6929,data\raw\daisee\val\769862\769862022\769862022.npz,769862022.npz,0,val
6930,data\raw\daisee\val\769862\7698620221\7698620221.npz,7698620221.npz,0,train
6931,data\raw\daisee\val\769862\7698620222\7698620222.npz,7698620222.npz,0,val
6932,data\raw\daisee\val\769862\7698620224\7698620224.npz,7698620224.npz,0,train
6933,data\raw\daisee\val\769862\7698620225\7698620225.npz,7698620225.npz,0,train
6934,data\raw\daisee\val\769862\7698620227\7698620227.npz,7698620227.npz,1,train
6935,data\raw\daisee\val\769862\7698620229\7698620229.npz,7698620229.npz,0,train
6936,data\raw\daisee\val\769862\7698620230\7698620230.npz,7698620230.npz,0,train
6937,data\raw\daisee\val\769862\7698620231\7698620231.npz,7698620231.npz,0,train
6938,data\raw\daisee\val\769862\7698620233\7698620233.npz,7698620233.npz,1,val
6939,data\raw\daisee\val\769862\7698620236\7698620236.npz,7698620236.npz,0,val
6940,data\raw\daisee\val\769862\7698620238\7698620238.npz,7698620238.npz,0,train
6941,data\raw\daisee\val\769862\7698620239\7698620239.npz,7698620239.npz,0,train
6942,data\raw\daisee\val\769862\7698620240\7698620240.npz,7698620240.npz,0,train
6943,data\raw\daisee\val\769862\7698620241\7698620241.npz,7698620241.npz,1,train
6944,data\raw\daisee\val\769862\7698620244\7698620244.npz,7698620244.npz,0,train
6945,data\raw\daisee\val\769862\7698620245\7698620245.npz,7698620245.npz,0,train
6946,data\raw\daisee\val\769862\7698620248\7698620248.npz,7698620248.npz,1,test
6947,data\raw\daisee\val\769862\7698620250\7698620250.npz,7698620250.npz,0,train
6948,data\raw\daisee\val\769862\7698620252\7698620252.npz,7698620252.npz,1,train
6949,data\raw\daisee\val\769862\7698620253\7698620253.npz,7698620253.npz,0,train
6950,data\raw\daisee\val\769862\7698620255\7698620255.npz,7698620255.npz,0,train
6951,data\raw\daisee\val\769862\7698620256\7698620256.npz,7698620256.npz,0,train
6952,data\raw\daisee\val\769862\7698620257\7698620257.npz,7698620257.npz,0,train
6953,data\raw\daisee\val\769862\7698620258\7698620258.npz,7698620258.npz,0,train
6954,data\raw\daisee\val\769862\7698620260\7698620260.npz,7698620260.npz,0,train
6955,data\raw\daisee\val\769862\7698620261\7698620261.npz,7698620261.npz,0,train
6956,data\raw\daisee\val\769862\7698620262\7698620262.npz,7698620262.npz,0,train
6957,data\raw\daisee\val\769862\7698620264\7698620264.npz,7698620264.npz,0,train
6958,data\raw\daisee\val\769862\7698620265\7698620265.npz,7698620265.npz,0,val
6959,data\raw\daisee\val\769862\7698620267\7698620267.npz,7698620267.npz,0,test
6960,data\raw\daisee\val\769862\7698620268\7698620268.npz,7698620268.npz,0,train
6961,data\raw\daisee\val\769862\769862027\769862027.npz,769862027.npz,0,train
6962,data\raw\daisee\val\769862\7698620270\7698620270.npz,7698620270.npz,0,train
6963,data\raw\daisee\val\769862\7698620272\7698620272.npz,7698620272.npz,1,train
6964,data\raw\daisee\val\769862\7698620274\7698620274.npz,7698620274.npz,0,train
6965,data\raw\daisee\val\769862\7698620275\7698620275.npz,7698620275.npz,0,train
6966,data\raw\daisee\val\769862\7698620278\7698620278.npz,7698620278.npz,0,train
6967,data\raw\daisee\val\769862\769862028\769862028.npz,769862028.npz,1,train
6968,data\raw\daisee\val\769862\7698620281\7698620281.npz,7698620281.npz,0,train
6969,data\raw\daisee\val\769862\7698620283\7698620283.npz,7698620283.npz,0,train
6970,data\raw\daisee\val\799402\7994020110\7994020110.npz,7994020110.npz,0,train
6971,data\raw\daisee\val\799402\79940201100\79940201100.npz,79940201100.npz,0,train
6972,data\raw\daisee\val\799402\79940201110\79940201110.npz,79940201110.npz,0,val
6973,data\raw\daisee\val\799402\79940201140\79940201140.npz,79940201140.npz,0,test
6974,data\raw\daisee\val\799402\79940201150\79940201150.npz,79940201150.npz,0,train
6975,data\raw\daisee\val\799402\79940201160\79940201160.npz,79940201160.npz,0,train
6976,data\raw\daisee\val\799402\79940201180\79940201180.npz,79940201180.npz,0,train
6977,data\raw\daisee\val\799402\79940201210\79940201210.npz,79940201210.npz,0,test
6978,data\raw\daisee\val\799402\79940201230\79940201230.npz,79940201230.npz,1,train
6979,data\raw\daisee\val\799402\79940201250\79940201250.npz,79940201250.npz,0,test
6980,data\raw\daisee\val\799402\79940201270\79940201270.npz,79940201270.npz,0,train
6981,data\raw\daisee\val\799402\7994020130\7994020130.npz,7994020130.npz,0,train
6982,data\raw\daisee\val\799402\79940201300\79940201300.npz,79940201300.npz,1,train
6983,data\raw\daisee\val\799402\79940201320\79940201320.npz,79940201320.npz,1,train
6984,data\raw\daisee\val\799402\79940201330\79940201330.npz,79940201330.npz,0,train
6985,data\raw\daisee\val\799402\79940201340\79940201340.npz,79940201340.npz,0,train
6986,data\raw\daisee\val\799402\79940201350\79940201350.npz,79940201350.npz,0,train
6987,data\raw\daisee\val\799402\79940201360\79940201360.npz,79940201360.npz,0,train
6988,data\raw\daisee\val\799402\79940201370\79940201370.npz,79940201370.npz,0,train
6989,data\raw\daisee\val\799402\79940201380\79940201380.npz,79940201380.npz,0,test
6990,data\raw\daisee\val\799402\7994020140\7994020140.npz,7994020140.npz,0,train
6991,data\raw\daisee\val\799402\79940201410\79940201410.npz,79940201410.npz,1,train
6992,data\raw\daisee\val\799402\79940201420\79940201420.npz,79940201420.npz,0,train
6993,data\raw\daisee\val\799402\79940201430\79940201430.npz,79940201430.npz,0,train
6994,data\raw\daisee\val\799402\79940201470\79940201470.npz,79940201470.npz,0,train
6995,data\raw\daisee\val\799402\79940201490\79940201490.npz,79940201490.npz,0,train
6996,data\raw\daisee\val\799402\79940201510\79940201510.npz,79940201510.npz,0,val
6997,data\raw\daisee\val\799402\79940201560\79940201560.npz,79940201560.npz,1,train
6998,data\raw\daisee\val\799402\79940201570\79940201570.npz,79940201570.npz,0,val
6999,data\raw\daisee\val\799402\79940201580\79940201580.npz,79940201580.npz,1,train
7000,data\raw\daisee\val\799402\7994020160\7994020160.npz,7994020160.npz,0,val
7001,data\raw\daisee\val\799402\79940201620\79940201620.npz,79940201620.npz,0,train
7002,data\raw\daisee\val\799402\79940201650\79940201650.npz,79940201650.npz,0,val
7003,data\raw\daisee\val\799402\79940201660\79940201660.npz,79940201660.npz,1,train
7004,data\raw\daisee\val\799402\79940201690\79940201690.npz,79940201690.npz,0,train
7005,data\raw\daisee\val\799402\79940201700\79940201700.npz,79940201700.npz,0,train
7006,data\raw\daisee\val\799402\79940201710\79940201710.npz,79940201710.npz,0,train
7007,data\raw\daisee\val\799402\79940201720\79940201720.npz,79940201720.npz,0,test
7008,data\raw\daisee\val\799402\79940201730\79940201730.npz,79940201730.npz,0,train
7009,data\raw\daisee\val\799402\79940201740\79940201740.npz,79940201740.npz,0,train
7010,data\raw\daisee\val\799402\79940201750\79940201750.npz,79940201750.npz,0,train
7011,data\raw\daisee\val\799402\79940201760\79940201760.npz,79940201760.npz,1,train
7012,data\raw\daisee\val\799402\79940201770\79940201770.npz,79940201770.npz,0,train
7013,data\raw\daisee\val\799402\79940201780\79940201780.npz,79940201780.npz,0,train
7014,data\raw\daisee\val\799402\79940201790\79940201790.npz,79940201790.npz,1,train
7015,data\raw\daisee\val\799402\79940201810\79940201810.npz,79940201810.npz,0,train
7016,data\raw\daisee\val\799402\79940201820\79940201820.npz,79940201820.npz,0,test
7017,data\raw\daisee\val\799402\79940201850\79940201850.npz,79940201850.npz,1,train
7018,data\raw\daisee\val\799402\79940201860\79940201860.npz,79940201860.npz,1,train
7019,data\raw\daisee\val\799402\79940201880\79940201880.npz,79940201880.npz,0,train
7020,data\raw\daisee\val\799402\79940201930\79940201930.npz,79940201930.npz,1,train
7021,data\raw\daisee\val\799402\79940201950\79940201950.npz,79940201950.npz,0,test
7022,data\raw\daisee\val\799402\79940202100\79940202100.npz,79940202100.npz,1,train
7023,data\raw\daisee\val\799402\79940202120\79940202120.npz,79940202120.npz,0,train
7024,data\raw\daisee\val\799402\79940202130\79940202130.npz,79940202130.npz,0,train
7025,data\raw\daisee\val\799402\79940202140\79940202140.npz,79940202140.npz,0,train
7026,data\raw\daisee\val\799402\79940202160\79940202160.npz,79940202160.npz,0,train
7027,data\raw\daisee\val\799402\79940202170\79940202170.npz,79940202170.npz,0,train
7028,data\raw\daisee\val\799402\79940202180\79940202180.npz,79940202180.npz,1,train
7029,data\raw\daisee\val\799402\79940202190\79940202190.npz,79940202190.npz,0,train
7030,data\raw\daisee\val\799402\79940202200\79940202200.npz,79940202200.npz,0,train
7031,data\raw\daisee\val\799402\79940202210\79940202210.npz,79940202210.npz,1,val
7032,data\raw\daisee\val\799402\79940202220\79940202220.npz,79940202220.npz,1,train
7033,data\raw\daisee\val\799402\79940202230\79940202230.npz,79940202230.npz,0,train
7034,data\raw\daisee\val\799402\79940202270\79940202270.npz,79940202270.npz,1,val
7035,data\raw\daisee\val\799402\79940202280\79940202280.npz,79940202280.npz,1,val
7036,data\raw\daisee\val\799402\7994020230\7994020230.npz,7994020230.npz,1,train
7037,data\raw\daisee\val\799402\79940202300\79940202300.npz,79940202300.npz,0,train
7038,data\raw\daisee\val\799402\79940202310\79940202310.npz,79940202310.npz,1,train
7039,data\raw\daisee\val\799402\79940202320\79940202320.npz,79940202320.npz,0,test
7040,data\raw\daisee\val\799402\79940202340\79940202340.npz,79940202340.npz,0,val
7041,data\raw\daisee\val\799402\79940202350\79940202350.npz,79940202350.npz,0,train
7042,data\raw\daisee\val\799402\79940202370\79940202370.npz,79940202370.npz,0,val
7043,data\raw\daisee\val\799402\79940202390\79940202390.npz,79940202390.npz,0,train
7044,data\raw\daisee\val\799402\79940202400\79940202400.npz,79940202400.npz,0,train
7045,data\raw\daisee\val\799402\79940202410\79940202410.npz,79940202410.npz,0,train
7046,data\raw\daisee\val\799402\79940202450\79940202450.npz,79940202450.npz,0,val
7047,data\raw\daisee\val\799402\79940202470\79940202470.npz,79940202470.npz,0,train
7048,data\raw\daisee\val\799402\79940202480\79940202480.npz,79940202480.npz,1,train
7049,data\raw\daisee\val\799402\79940202490\79940202490.npz,79940202490.npz,1,train
7050,data\raw\daisee\val\799402\7994020250\7994020250.npz,7994020250.npz,0,train
7051,data\raw\daisee\val\799402\79940202510\79940202510.npz,79940202510.npz,1,test
7052,data\raw\daisee\val\799402\79940202520\79940202520.npz,79940202520.npz,0,test
7053,data\raw\daisee\val\799402\79940202540\79940202540.npz,79940202540.npz,0,train
7054,data\raw\daisee\val\799402\79940202560\79940202560.npz,79940202560.npz,0,train
7055,data\raw\daisee\val\799402\79940202570\79940202570.npz,79940202570.npz,0,test
7056,data\raw\daisee\val\799402\79940202580\79940202580.npz,79940202580.npz,1,val
7057,data\raw\daisee\val\799402\79940202620\79940202620.npz,79940202620.npz,0,test
7058,data\raw\daisee\val\799402\79940202690\79940202690.npz,79940202690.npz,0,train
7059,data\raw\daisee\val\799402\7994020270\7994020270.npz,7994020270.npz,0,test
7060,data\raw\daisee\val\799402\79940202700\79940202700.npz,79940202700.npz,0,train
7061,data\raw\daisee\val\799402\79940202710\79940202710.npz,79940202710.npz,1,train
7062,data\raw\daisee\val\799402\79940202750\79940202750.npz,79940202750.npz,0,train
7063,data\raw\daisee\val\799402\79940202760\79940202760.npz,79940202760.npz,0,train
7064,data\raw\daisee\val\799402\79940202790\79940202790.npz,79940202790.npz,0,train
7065,data\raw\daisee\val\799402\7994020280\7994020280.npz,7994020280.npz,0,train
7066,data\raw\daisee\val\799402\79940202800\79940202800.npz,79940202800.npz,1,train
7067,data\raw\daisee\val\799402\79940202820\79940202820.npz,79940202820.npz,0,train
7068,data\raw\daisee\val\799402\79940202840\79940202840.npz,79940202840.npz,1,val
7069,data\raw\daisee\val\799402\79940202850\79940202850.npz,79940202850.npz,1,train
7070,data\raw\daisee\val\799402\79940202860\79940202860.npz,79940202860.npz,1,train
7071,data\raw\daisee\val\799402\79940202870\79940202870.npz,79940202870.npz,1,train
7072,data\raw\daisee\val\799402\79940202890\79940202890.npz,79940202890.npz,0,test
7073,data\raw\daisee\val\799402\7994020290\7994020290.npz,7994020290.npz,0,test
7074,data\raw\daisee\val\826382\8263820112\8263820112.npz,8263820112.npz,0,train
7075,data\raw\daisee\val\826382\8263820113\8263820113.npz,8263820113.npz,0,train
7076,data\raw\daisee\val\826382\8263820120\8263820120.npz,8263820120.npz,0,train
7077,data\raw\daisee\val\826382\8263820123\8263820123.npz,8263820123.npz,0,train
7078,data\raw\daisee\val\826382\8263820124\8263820124.npz,8263820124.npz,0,train
7079,data\raw\daisee\val\826382\8263820126\8263820126.npz,8263820126.npz,0,train
7080,data\raw\daisee\val\826382\8263820132\8263820132.npz,8263820132.npz,0,val
7081,data\raw\daisee\val\826382\8263820135\8263820135.npz,8263820135.npz,0,train
7082,data\raw\daisee\val\826382\8263820136\8263820136.npz,8263820136.npz,0,train
7083,data\raw\daisee\val\826382\8263820138\8263820138.npz,8263820138.npz,0,test
7084,data\raw\daisee\val\826382\8263820139\8263820139.npz,8263820139.npz,1,test
7085,data\raw\daisee\val\826382\8263820140\8263820140.npz,8263820140.npz,0,train
7086,data\raw\daisee\val\826382\8263820141\8263820141.npz,8263820141.npz,0,test
7087,data\raw\daisee\val\826382\8263820144\8263820144.npz,8263820144.npz,0,val
7088,data\raw\daisee\val\826382\8263820145\8263820145.npz,8263820145.npz,0,train
7089,data\raw\daisee\val\826382\8263820146\8263820146.npz,8263820146.npz,0,val
7090,data\raw\daisee\val\826382\8263820147\8263820147.npz,8263820147.npz,0,train
7091,data\raw\daisee\val\826382\8263820148\8263820148.npz,8263820148.npz,0,val
